"IdNum","Title","Description","DescComment","SubjectTop","DonorNotes","WherMade","Color","Material","ItemCondition","ConditionNts","Fragility","Functional","Power","ToC","IsPart","IsVer","HasPart","HasVer","Creator","Publisher","Contributor","AddlAuth","Created","Copyrighted","DateCR","Available","Medium","Type","Format","ItemType","Dimensions","Extent","MediaType","Moves","Resolution","Software","StillImage","MovingImage","Weight","Identifier","ModelNum","SerialNum","PartNum","SeriesNum","OtherNum","ToDo","Location","LocNotes","Interim","Box","Loc","ToGo","AddCom","CatBy","EditBy","AltTitle","BibCit","SubKes","Description1","Source","Relation","ConformsTo","Coverage","RightsMGMT","Format1","BitDepth","Resolution1","NatlLang","ProgLang","PropDisp","DateScan","ProcInit","FormatBP","URI","ThumbNailURI","AbIint","IntInit","InstrMeth","Audience","AudLev","Mediator","ItemReferences","IsReferencedBy","Replaces","ReplacedBy","Requires","RequiredBy","AccessRights","RightsHolder","License","Provenance","Spacial","Temporal","AccrualComments","AccrualMethod","AccrualPeriodicity","AccPol","Collection","Wiki","Blog","TravelingExhibit","SocialMedia","SmallThumbURI","History6","History7","History8","History9"
"2794","Saved for media being digitized at Pratt","Saved for media being digitized at Pratt",,,NULL,,"none","na","na",,"na",,,,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,,"na",NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,"n","dr",,"na","0-0",NULL,,,"ll1","ll1",,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,NULL,,,,,,,,,
"2795","Saved for media being digitized at Pratt","Saved for media being digitized at Pratt",,,NULL,,"none","na","na",,"na",,,,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,,"na",NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,"n","dr",,"na","0-0",NULL,,,"ll1","ll1",,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,NULL,,,,,,,,,
"2796","Saved for media being digitized at Pratt","Saved for media being digitized at Pratt",,,NULL,,"none","na","na",,"na",,,,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,,"na",NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,"n","dr",,"na","0-0",NULL,,,"ll1","ll1",,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,NULL,,,,,,,,,
"2797","Video of Jamaican Girls Programming in LOGO","YouTube Video by Cynthia Solomon",,,NULL,,"none","digi","0",,"dg","n",,,"0","0","2798","0",,,,NULL,NULL,NULL,NULL,,"net","0",,"0",,,"16",,,,"n","n",NULL,,,,,,,"4","dr",,"na","0-0",NULL,,,"ll1","ll1",,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,"0",NULL,,NULL,"https://www.youtube.com/watch?v=HZtVv2nlP8Y","http://www.loopcntr.net/repository/2797.jpg",,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,"0",,,,,,,,,
"1963","available","available",,,NULL,,,NULL,NULL,,NULL,,,,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,,NULL,NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,,,,
"1964","available","available",,,NULL,,,NULL,NULL,,NULL,,,,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,,NULL,NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,,,,
"1965","available","available",,,NULL,,,NULL,NULL,,NULL,,,,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,,NULL,NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,,,,
"2798","Screen shot of Jamaican girl programming in LOGO","Screen shot of Jamaican girl programming in LOGO",,,NULL,,"none","na","na",,"dg","n",,,"2800","0","0","0",,,,NULL,NULL,NULL,NULL,,"net","0",,"0",,,"0",,,,NULL,NULL,NULL,,,,,,,"4","dr",,"dr","0-0",NULL,,,"ll1","ll1",,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,"0",NULL,,NULL,"http://www.loopcntr.net/repository/2798.jpg",,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,"2800",,,,,,,,,
"1959","available","available",,,NULL,,,NULL,NULL,,NULL,,,,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,,NULL,NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,,,,
"1960","available","available",,,NULL,,,NULL,NULL,,NULL,,,,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,,NULL,NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,,,,
"1961","available","available",,,NULL,,,NULL,NULL,,NULL,,,,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,,NULL,NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,,,,
"1962","available","available",,,NULL,,,NULL,NULL,,NULL,,,,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,,NULL,NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,,,,
"2799","Programming screen from Jamaican girls program","Programming screen from Jamaican girls program",,,NULL,,"none","digi","0",,"dg","n",,,"2800","0","0","0",,,,NULL,NULL,NULL,NULL,,"net","0",,"0",,,"0",,,,NULL,NULL,NULL,,,,,,,"4","dr",,"dr","0-0",NULL,,,"ll1","ll1",,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,"0",NULL,,NULL,"http://www.loopcntr.net/repository/2799.jpg",,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,"2800",,,,,,,,,
"1958","available","available",,,NULL,,,NULL,NULL,,NULL,,,,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,,NULL,NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,,,,
"2800","LO*OP Center, Inc. Collection","Papers and artifacts documenting the founding and activities of LO*OP Center, Inc.",,,NULL,,"none","na","na",,"na",,,,NULL,NULL,NULL,NULL,,"LO*OP Center, Inc.",,NULL,NULL,NULL,NULL,,"na","0",,"0",,,"16",,,,"n","n",NULL,,,,,,,"n","bD",,"dr","0-0",NULL,,,"ll1","ll1",,NULL,NULL,,NULL,"0",NULL,,,"0",NULL,,"0","0",NULL,NULL,,NULL,,,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,NULL,,,,,,,,,
"1953","available","available",,,NULL,,,NULL,NULL,,NULL,,,,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,,NULL,NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,,,,
"1954","available","available",,,NULL,,,NULL,NULL,,NULL,,,,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,,NULL,NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,,,,
"1955","available","available",,,NULL,,,NULL,NULL,,NULL,,,,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,,NULL,NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,,,,
"1956","available","available",,,NULL,,,NULL,NULL,,NULL,,,,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,,NULL,NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,,,,
"1957","available","available",,,NULL,,,NULL,NULL,,NULL,,,,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,,NULL,NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,,,,
"2801","Announcement of LO*OP Center's ""Meet the Computer"" Classes","Announcement of LO*OP Center's ""Meet the Computer"" Classes",,,NULL,,"6","papr","g","wrinkled and bent thermal paper","f","n",,,"2800","0","0","0","Sarah Goldes","LO*OP Center, Inc.",,NULL,"May 7, 1976","n",NULL,"01/22/2018","sss","0",,"0",,,"0",,,,NULL,NULL,NULL,,,,,,,"4","lg",,"b12","0-0",NULL,,,"ll1",,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,"0","0","0",NULL,,NULL,"http://www.loopcntr.net/repository/2801.pdf",,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,"1",NULL,"0",,,,,NULL,NULL,,"2800",,,,,,,,,
"1949","available","available",,,NULL,,,NULL,NULL,,NULL,,,,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,,NULL,NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,,,,
"1951","available","available",,,NULL,,,NULL,NULL,,NULL,,,,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,,NULL,NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,,,,
"1952","available","available",,,NULL,,,NULL,NULL,,NULL,,,,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,,NULL,NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,,,,
"2802","Letter to Liza from Stu Cooney June 25, 1982 with handwritten note on back","Letter to Liza from Stu Cooney June 25, 1982",,,NULL,,"6","papr","g",,"d","n",,,"2850","0","0","0",,"LO*OP Center, Inc.",,NULL,NULL,NULL,NULL,,"dss","0",,"0",,,"0",,,,NULL,NULL,NULL,,,,,,,"4","lg",,"b11","0-0",NULL,,,"ll1",,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,"0",NULL,,NULL,"http://www.loopcntr.net/repository/2802.pdf",,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,"2850",,,,,,,,,
"1945","available","available",,,NULL,,,NULL,NULL,,NULL,,,,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,,NULL,NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,,,,
"1946","available","available",,,NULL,,"none","na","na",,"na",,,,NULL,NULL,NULL,NULL,,,,NULL,,"n",NULL,,"na","0",,"0",,,"0",,,"0","n","n",NULL,,,,,,,"n","bD",,"na","0-0",NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,"0",NULL,,"0","0",NULL,NULL,,NULL,,,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,"0",,,,,NULL,NULL,,"0",NULL,NULL,NULL,NULL,NULL,,,,
"1947","available","available",,,NULL,,,NULL,NULL,,NULL,,,,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,,NULL,NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,,,,
"1948","available","available",,,NULL,,,NULL,NULL,,NULL,,,,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,,NULL,NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,,,,
"2803","The Machine: Vehicle of Media by Dean Brown","Paper presented at the Seventh Annual California Conference on Higher Education, Santa Monica, May 4, 1968",,,NULL,,"6","papr","g","Upper corner bent, small dirt marks on cover, staple removed.","d",,,,NULL,NULL,NULL,NULL,"Dean Brown","Stanford Research Institute",,NULL,NULL,"n",NULL,,"pam",NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,"4","lg",,"b12","0-0",NULL,,,"ll1",,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,"0","0",NULL,NULL,,NULL,"http://www.loopcntr.net/repository/2803.pdf",,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,"0",,,,,NULL,NULL,,NULL,,,,,,,,,
"1943","available","available",,,NULL,,,NULL,NULL,,NULL,,,,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,,NULL,NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,,,,
"1944","available","available",,,NULL,,,NULL,NULL,,NULL,,,,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,,NULL,NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,,,,
"2804","Letter from Stuart Cooney to Paul Christensen and Liza Loop, Feb. 19, 1981","Letter with article by Gilchrist and Shenkin: Disappearing Jobs",,,NULL,,"6","papr","g","Photocopy with background 'greying' of letter printed on thermal paper.","d","n",,,"2850","0","0","0",,,,NULL,NULL,NULL,NULL,,"sss","0",,"0",,,"0",,,,NULL,NULL,NULL,,,,,,,"4","lg",,"b11","0-0",NULL,,,"ll1",,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,"0",NULL,,NULL,"http://www.loopcntr.net/repository/2804.pdf",,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,"2850",,,,,,,,,
"1939","available","available",,,NULL,,,NULL,NULL,,NULL,,,,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,,NULL,NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,,,,
"1940","available","available",,,NULL,,,NULL,NULL,,NULL,,,,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,,NULL,NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,,,,
"1941","available","available",,,NULL,,,NULL,NULL,,NULL,,,,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,,NULL,NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,,,,
"1942","available","available",,,NULL,,,NULL,NULL,,NULL,,,,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,,NULL,NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,,,,
"2805","Disappearing Jobs","Computer technology is creating new jobs and displacing workers...",,,NULL,,"6","papr","g","Photocopy with background 'greying' of letter printed on thermal paper.","d","n",,,"2850","0","0","0",,,,NULL,NULL,NULL,NULL,,"sss","0",,"0",,,"0",,,,NULL,NULL,NULL,,,,,,,"4","lg","part of item # 2804","b12","0-0",NULL,,,"ll1","ll1","The Impact of Computers on Employment",NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,"0",NULL,,NULL,"http://www.loopcntr.net/repository/2805.pdf",,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,"2850",,,,,,,,,
"1937","available","available",,,NULL,,,NULL,NULL,,NULL,,,,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,,NULL,NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,,,,
"1938","available","available",,,NULL,,,NULL,NULL,,NULL,,,,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,,NULL,NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,,,,
"2806","Letter from Stuart Cooney to Frank dated 3-10-80","""I want to accelerate learning.""",,,NULL,,"6","papr","g","Photocopy with background 'greying' of letter printed on thermal paper.","d","n",,,"2850","0","0","0",,,,NULL,NULL,NULL,NULL,,"sss","0",,"0",,,"0",,,,NULL,NULL,NULL,,,,,,,"4","lg",,"b12","0-0",NULL,,,"ll1",,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,"0",NULL,,NULL,"http://www.loopcntr.net/repository/2806.pdf",,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,"2850",,,,,,,,,
"1934","available","available",,,NULL,,,NULL,NULL,,NULL,,,,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,,NULL,NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,,,,
"1935","available","available",,,NULL,,,NULL,NULL,,NULL,,,,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,,NULL,NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,,,,
"1936","available","available",,,NULL,,,NULL,NULL,,NULL,,,,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,,NULL,NULL,,"0",,,NULL,,,,NULL,NULL,NULL,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,NULL,NULL,,NULL,,NULL,,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,,,,
"2807","Letter from Stuart Cooney to Ken dated 6-19-982","Following up on our conversation yesterday morning about uses of PLATO terminals for HCCCCprograms.","Part of Stuart Cooney Collection",,NULL,,"6","papr","g",,"f","n",,,"2850","0","0","0",,,,NULL,NULL,NULL,NULL,,"sss","0",,"0",,,"0",,,,NULL,NULL,NULL,,,,,,,"4","lg",,"b12","0-0",NULL,,,"ll1",,,NULL,NULL,,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,"0",NULL,,NULL,"http://www.loopcntr.net/repository/2807.pdf","http://www.loopcntr.net/repository/2807.pdf",,NULL,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,NULL,NULL,,"2850",,,,,,,,,
